host_since,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,extra_people,minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,instant_bookable,cancellation_policy
2013.0,0,339.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,12,93.0,1,0.0,2,1,28,49,79,354,3,0,strict
2013.0,0,1.0,1,1,Apartment,Entire home/apt,5,1.0,1.0,1.0,Real Bed,19,130.0,4,20.0,2,1,28,54,84,359,2,0,strict
2015.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,8,65.0,1,0.0,1,1,0,0,0,158,12,0,flexible
2015.0,0,1.0,1,0,House,Entire home/apt,4,2.5,2.0,1.0,Real Bed,18,250.0,1,0.0,2,1,7,20,20,293,0,0,flexible
2013.0,0,1.0,1,0,House,Private room,3,1.0,1.0,1.0,Real Bed,16,250.0,2,30.0,1,1,0,0,0,20,1,0,moderate
2015.0,0,1.0,1,0,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,1,500.0,1,0.0,2,1,30,60,90,365,0,0,flexible
2012.0,0,1.0,1,1,House,Entire home/apt,8,1.0,3.0,4.0,Real Bed,16,144.0,6,25.0,2,1,14,14,20,292,73,1,moderate
2013.0,0,339.0,1,1,House,Entire home/apt,9,2.5,5.0,6.0,Real Bed,10,458.0,1,0.0,2,1,20,50,77,346,22,0,strict
2013.0,0,1.0,1,0,House,Entire home/apt,11,3.0,4.0,6.0,Real Bed,18,1150.0,8,50.0,2,1,30,60,90,357,0,0,strict
2015.0,0,12.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,13,150.0,1,0.0,1,1,29,59,89,364,0,0,flexible
2010.0,0,1.0,1,1,House,Private room,3,1.0,1.0,1.0,Real Bed,18,95.0,2,100.0,2,1,23,30,41,41,0,0,moderate
2014.0,0,8.0,1,1,Apartment,Entire home/apt,4,1.0,0.0,2.0,Real Bed,17,125.0,1,0.0,2,1,11,32,38,295,7,0,strict
2014.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,15,150.0,3,25.0,1,1,30,60,90,361,18,0,flexible
2012.0,1,1.0,1,0,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,10,75.0,1,25.0,1,1,6,36,66,341,76,0,moderate
2012.0,0,1.0,1,1,Treehouse,Entire home/apt,3,1.0,1.0,2.0,Real Bed,8,350.0,1,0.0,1,1,30,60,90,365,1,0,strict
2015.0,0,1.0,1,0,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,13,350.0,1,0.0,2,1,0,0,0,21,0,0,flexible
2012.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,10,100.0,1,0.0,1,1,0,0,0,35,25,1,moderate
2013.0,0,5.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,9,390.0,1,0.0,3,1,30,60,90,365,0,0,flexible
2013.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,11,165.0,2,50.0,2,1,0,5,35,310,6,0,strict
2011.0,1,1.0,1,1,House,Private room,2,2.0,1.0,1.0,Real Bed,21,65.0,1,10.0,1,1,16,46,76,351,34,1,moderate
2014.0,0,4.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,10,175.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,4.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,13,36.0,1,0.0,1,1,16,46,76,351,5,0,moderate
2014.0,0,4.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,9,175.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2012.0,0,2.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,24,75.0,1,0.0,2,1,27,57,87,362,0,0,moderate
2012.0,0,1.0,1,1,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,15,3000.0,6,0.0,3,1,30,60,90,365,0,0,strict
2015.0,0,1.0,1,1,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,1,225.0,1,0.0,1,1,29,59,89,364,0,0,flexible
2014.0,0,1.0,1,0,House,Entire home/apt,10,2.5,3.0,5.0,Real Bed,18,600.0,6,0.0,2,1,0,0,0,215,0,0,strict
2015.0,0,4.0,1,1,House,Shared room,2,1.0,1.0,1.0,Couch,10,30.0,2,25.0,1,1,0,0,0,35,1,0,flexible
2014.0,0,4.0,1,0,House,Entire home/apt,8,2.5,3.0,3.0,Real Bed,10,400.0,6,50.0,3,1,30,60,90,365,0,0,moderate
2011.0,0,1.0,1,1,House,Entire home/apt,7,2.0,3.0,5.0,Real Bed,16,250.0,1,0.0,2,1,11,11,11,11,0,1,moderate
2013.0,0,1.0,1,1,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,16,800.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2013.0,0,1.0,1,1,House,Entire home/apt,8,3.0,3.0,4.0,Real Bed,17,800.0,1,0.0,2,1,0,0,0,243,0,0,strict
2015.0,0,1.0,1,1,House,Entire home/apt,8,2.5,3.0,4.0,Real Bed,16,530.0,1,0.0,1,1,29,59,89,364,0,0,flexible
2012.0,0,2.0,1,1,House,Entire home/apt,8,3.0,3.0,4.0,Real Bed,21,150.0,1,0.0,2,1,0,21,22,239,0,0,moderate
2012.0,1,1.0,1,1,House,Private room,3,1.0,1.0,3.0,Real Bed,16,68.0,2,10.0,2,1,1,25,55,140,23,0,strict
2015.0,0,4.0,1,1,House,Private room,2,2.5,1.0,1.0,Real Bed,16,35.0,1,0.0,1,1,10,13,43,318,1,0,flexible
2013.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Futon,5,30.0,2,50.0,1,1,30,60,90,365,10,0,moderate
2014.0,0,2.0,1,1,Loft,Private room,2,1.0,1.0,1.0,Real Bed,15,200.0,1,40.0,1,1,30,60,90,365,0,0,flexible
2014.0,0,1.0,1,0,House,Private room,3,2.0,1.0,1.0,Real Bed,17,75.0,1,30.0,1,1,28,58,88,363,0,0,moderate
2012.0,0,1.0,1,1,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,19,300.0,6,75.0,2,1,28,58,88,363,4,0,strict
2013.0,0,1.0,1,0,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,14,49.0,1,0.0,3,1,0,0,0,98,140,0,strict
2015.0,0,1.0,1,1,House,Entire home/apt,5,2.0,3.0,4.0,Real Bed,9,199.0,1,0.0,1,1,0,0,0,234,1,0,strict
2015.0,0,4.0,1,1,House,Private room,1,1.0,1.0,1.0,Real Bed,1,37.0,1,0.0,1,1,2,32,62,337,0,0,flexible
2014.0,0,4.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,10,200.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,13,30.0,1,20.0,1,1,29,59,89,364,4,0,moderate
2012.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,5,500.0,1,0.0,2,1,30,60,90,365,0,0,strict
2015.0,0,1.0,1,0,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,10,300.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2014.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,18,75.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2014.0,0,1.0,1,1,House,Entire home/apt,10,2.0,3.0,5.0,Real Bed,9,139.0,1,0.0,2,1,2,14,14,287,6,0,strict
2011.0,0,1.0,1,0,House,Entire home/apt,10,4.0,5.0,4.0,Real Bed,15,550.0,1,0.0,2,1,30,60,90,365,4,0,strict
2013.0,0,3.0,1,1,House,Private room,4,1.5,1.0,1.0,Real Bed,21,80.0,2,10.0,1,1,29,59,89,364,15,0,moderate
2013.0,0,1.0,1,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,10,150.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2014.0,0,2.0,1,1,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,15,40.0,1,0.0,1,1,23,53,83,358,32,0,flexible
2014.0,0,1.0,1,0,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,15,900.0,1,0.0,1,1,0,0,0,91,1,0,flexible
2013.0,0,1.0,1,0,Apartment,Private room,4,2.0,1.0,2.0,Real Bed,5,350.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2014.0,0,3.0,1,1,House,Private room,2,1.5,1.0,1.0,Real Bed,20,50.0,1,0.0,2,1,6,36,66,66,14,0,strict
2015.0,0,1.0,1,1,House,Entire home/apt,8,2.0,3.0,4.0,Real Bed,14,125.0,4,10.0,2,1,8,38,68,343,0,1,moderate
2010.0,1,3.0,1,1,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,19,39.0,1,15.0,2,1,30,49,79,354,13,0,strict
2015.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,18,65.0,1,15.0,1,1,0,0,0,250,1,0,flexible
2012.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,7,100.0,1,0.0,1,1,29,59,89,364,0,0,flexible
2014.0,0,3.0,1,1,House,Private room,2,1.5,1.0,1.0,Real Bed,21,50.0,1,0.0,30,1,0,21,51,326,11,0,strict
2013.0,0,3.0,1,1,House,Private room,4,1.5,1.0,1.0,Real Bed,22,60.0,2,10.0,1,1,25,55,85,360,57,0,flexible
2012.0,0,1.0,1,1,House,Entire home/apt,10,1.5,4.0,7.0,Real Bed,12,625.0,10,50.0,4,1,30,60,90,365,4,1,strict
2015.0,0,1.0,1,1,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,12,80.0,0,0.0,1,1,30,60,90,365,5,0,moderate
2011.0,0,1.0,1,0,House,Entire home/apt,7,2.5,3.0,3.0,Real Bed,12,295.0,1,0.0,3,1,30,60,90,365,0,0,moderate
2014.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,23,50.0,2,0.0,1,1,9,25,37,55,0,0,flexible
2014.0,0,1.0,1,0,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,14,200.0,1,50.0,2,1,29,59,89,364,1,0,flexible
2015.0,0,1.0,1,0,Apartment,Private room,3,1.5,1.0,2.0,Real Bed,7,100.0,1,0.0,1,1,0,0,0,206,0,0,flexible
2015.0,0,1.0,1,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,14,39.0,1,0.0,7,1,0,16,16,17,0,0,moderate
2013.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,11,63.0,2,0.0,2,1,2,2,28,28,39,0,strict
2013.0,0,1.0,1,1,Apartment,Private room,1,1.0,1.0,1.0,Airbed,10,46.0,1,10.0,1,1,30,60,90,365,0,0,flexible
2013.0,1,4.0,1,1,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,18,299.0,1,0.0,2,1,24,54,84,350,43,0,strict
2009.0,1,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,15,65.0,2,0.0,1,1,29,59,89,364,77,0,flexible
2015.0,0,1.0,1,0,Apartment,Shared room,4,1.0,1.0,2.0,Real Bed,19,30.0,2,50.0,1,1,29,59,89,364,0,0,strict
2015.0,0,1.0,1,1,House,Private room,5,1.0,1.0,1.0,Real Bed,23,39.0,2,15.0,1,1,9,20,50,325,5,0,moderate
2011.0,1,1.0,1,1,House,Private room,2,1.5,1.0,1.0,Real Bed,23,50.0,1,10.0,1,1,24,38,68,158,24,0,flexible
2015.0,0,2.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,7,74.0,1,0.0,1,1,0,0,0,187,0,0,flexible
2015.0,0,2.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,7,53.0,1,0.0,1,1,0,0,0,187,0,0,flexible
2013.0,1,32.0,1,1,House,Private room,2,3.5,1.0,1.0,Real Bed,11,40.0,1,7.0,27,1,30,60,90,365,3,0,strict
2015.0,0,1.0,1,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,10,40.0,1,10.0,1,1,3,17,17,114,0,0,flexible
2014.0,0,1.0,1,0,Condominium,Private room,2,1.0,1.0,1.0,Airbed,17,65.0,0,0.0,1,1,5,5,5,222,1,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,19,60.0,1,0.0,1,1,3,26,33,87,14,0,flexible
2015.0,0,2.0,1,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,15,50.0,0,0.0,2,1,15,19,27,27,2,0,strict
2014.0,0,1.0,1,1,House,Private room,1,1.0,1.0,1.0,Real Bed,10,95.0,1,0.0,1,1,0,0,0,227,1,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,13,60.0,1,0.0,1,1,1,14,24,241,8,0,moderate
2012.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,13,135.0,1,30.0,1,1,0,0,0,264,2,0,moderate
2015.0,0,1.0,1,1,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,19,499.0,1,0.0,1,1,0,0,0,219,1,0,flexible
2015.0,0,1.0,1,0,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,20,150.0,1,0.0,1,1,0,0,0,216,1,0,moderate
2014.0,0,1.0,1,0,House,Entire home/apt,8,2.0,4.0,5.0,Real Bed,16,1000.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,2.0,1,0,Apartment,Private room,1,0.5,1.0,1.0,Real Bed,18,200.0,1,0.0,1,1,0,0,0,0,0,0,flexible
2015.0,0,1.0,1,0,House,Private room,3,1.0,1.0,1.0,Real Bed,13,100.0,1,0.0,1,1,0,0,0,224,2,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,14,275.0,1,0.0,1,1,0,0,0,216,0,0,flexible
2015.0,0,1.0,1,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,11,95.0,1,0.0,3,1,0,0,0,40,0,0,flexible
2014.0,0,4.0,1,0,House,Private room,1,1.0,1.0,1.0,Real Bed,9,48.0,1,0.0,2,1,1,31,61,336,0,0,strict
2015.0,0,1.0,1,0,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,8,550.0,1,0.0,1,1,0,0,0,210,0,0,flexible
2013.0,0,6.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,21,70.0,1,25.0,1,1,10,33,63,326,25,0,strict
2013.0,0,1.0,1,1,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,10,229.0,1,0.0,3,1,0,0,0,230,0,0,strict
2015.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,16,150.0,1,0.0,1,1,0,5,35,310,0,0,strict
2015.0,0,1.0,1,0,House,Private room,1,1.0,1.0,1.0,Real Bed,12,50.0,1,30.0,1,1,29,59,89,364,2,0,flexible
2013.0,0,2.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,15,99.0,1,0.0,1,1,8,8,8,172,14,1,moderate
2015.0,0,1.0,1,1,Apartment,Private room,4,1.0,1.0,1.0,Airbed,14,110.0,1,65.0,1,1,24,24,24,45,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Private room,5,1.0,1.0,1.0,Real Bed,19,30.0,1,0.0,1,1,0,0,0,70,0,0,flexible
2015.0,0,1.0,1,0,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,14,200.0,1,0.0,1,1,0,0,0,26,0,0,flexible
2015.0,0,2.0,1,1,Apartment,Shared room,2,1.0,1.0,1.0,Real Bed,16,39.0,1,15.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,1.0,1,1,House,Private room,3,1.0,1.0,2.0,Real Bed,10,65.0,1,0.0,1,1,0,23,35,285,4,0,flexible
2015.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,19,150.0,1,100.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,22,80.0,2,0.0,1,1,17,35,65,305,9,0,moderate
2015.0,0,1.0,1,0,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,11,150.0,1,15.0,1,1,29,59,89,364,1,0,moderate
2015.0,0,1.0,1,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,17,25.0,1,0.0,1,1,0,0,0,152,1,0,flexible
2010.0,0,1.0,1,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,11,35.0,1,0.0,1,1,0,0,0,150,1,0,moderate
2014.0,0,2.0,1,1,House,Private room,1,3.0,1.0,1.0,Real Bed,9,22.0,1,35.0,1,1,28,58,88,363,2,0,strict
2015.0,0,1.0,1,0,Condominium,Entire home/apt,1,1.0,1.0,1.0,Real Bed,14,100.0,1,0.0,1,1,2,8,8,23,5,1,flexible
2014.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,10,80.0,1,0.0,1,1,14,38,38,104,14,0,flexible
2013.0,0,6.0,1,1,Apartment,Entire home/apt,10,2.0,2.0,4.0,Real Bed,26,195.0,4,50.0,1,1,11,41,71,332,43,0,strict
2010.0,0,1.0,1,1,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,20,200.0,1,0.0,2,1,29,30,58,328,0,0,flexible
2015.0,0,2.0,1,0,Apartment,Entire home/apt,6,3.0,4.0,4.0,Real Bed,22,700.0,1,0.0,1,1,0,0,0,0,0,1,flexible
2012.0,0,1.0,1,1,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,14,79.0,1,0.0,1,1,7,7,7,21,2,0,flexible
2014.0,0,1.0,1,0,House,Shared room,2,1.0,1.0,1.0,Real Bed,17,120.0,1,0.0,1,1,0,0,0,130,1,0,flexible
2013.0,1,1.0,1,0,Apartment,Entire home/apt,6,1.0,1.0,2.0,Real Bed,10,79.0,2,20.0,1,1,0,0,0,216,13,0,moderate
2015.0,0,1.0,1,1,Apartment,Entire home/apt,3,2.0,2.0,2.0,Real Bed,11,200.0,1,0.0,1,1,0,0,0,213,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,15,89.0,1,0.0,1,1,26,56,86,361,7,0,flexible
2014.0,0,14.0,1,1,Apartment,Entire home/apt,8,2.0,4.0,5.0,Real Bed,17,236.0,1,0.0,2,1,0,0,0,0,2,0,strict
2015.0,0,1.0,1,0,Apartment,Entire home/apt,3,2.0,2.0,3.0,Real Bed,9,400.0,1,100.0,1,1,0,0,0,217,0,0,flexible
2015.0,0,1.0,1,0,Apartment,Entire home/apt,5,2.0,3.0,3.0,Real Bed,16,250.0,1,0.0,2,1,0,0,0,13,0,0,flexible
2014.0,0,1.0,1,0,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,10,275.0,1,0.0,3,1,0,0,0,214,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,16,150.0,1,0.0,1,1,0,0,0,75,0,0,flexible
2015.0,0,1.0,1,0,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,17,375.0,1,0.0,1,1,0,0,0,231,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,15,499.0,1,0.0,1,1,0,3,33,308,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,13,350.0,1,0.0,1,1,0,0,0,218,0,0,flexible
2015.0,1,2.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,14,120.0,3,5.0,1,1,0,0,0,189,3,1,strict
2013.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,12,135.0,2,30.0,2,1,28,58,88,363,9,0,moderate
2014.0,0,2.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,10,300.0,2,20.0,8,1,0,0,0,8,0,0,strict
2015.0,0,1.0,1,0,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,12,300.0,1,0.0,3,1,0,0,0,222,0,0,flexible
2015.0,0,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,14,59.0,1,0.0,2,1,9,9,10,10,6,0,flexible
2013.0,0,339.0,1,1,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,13,200.0,1,0.0,2,1,11,41,67,335,2,0,strict
2015.0,0,1.0,1,0,Apartment,Private room,4,0.5,1.0,1.0,Real Bed,18,82.0,1,0.0,1,1,0,0,0,137,0,0,flexible
2015.0,0,2.0,1,1,Apartment,Private room,3,1.0,1.0,1.0,Futon,18,150.0,1,0.0,1,1,0,0,0,214,1,0,flexible
2015.0,0,1.0,1,0,Apartment,Entire home/apt,12,4.0,5.0,5.0,Real Bed,19,799.0,1,0.0,3,1,0,0,0,219,0,0,moderate
2014.0,0,1.0,1,0,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,13,300.0,1,0.0,1,1,0,0,0,222,0,0,flexible
2014.0,0,1.0,1,0,House,Entire home/apt,5,2.0,2.0,2.0,Real Bed,14,500.0,1,0.0,1,1,0,0,0,265,0,0,flexible
2015.0,0,1.0,1,0,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,19,75.0,1,0.0,1,1,22,52,82,357,1,1,flexible
2013.0,0,2.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,12,99.0,2,25.0,2,1,5,24,44,284,103,0,flexible
2015.0,0,1.0,1,1,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,15,125.0,2,50.0,2,1,22,52,79,346,8,1,strict
2012.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,9,100.0,1,0.0,2,1,16,36,63,333,7,0,moderate
2012.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,10,95.0,2,30.0,1,1,19,49,79,79,36,0,strict
2014.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,17,110.0,0,0.0,1,1,0,11,41,316,23,0,flexible
2015.0,0,3.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,6,80.0,1,0.0,2,1,0,0,0,5,0,0,moderate
2015.0,0,1.0,1,1,Condominium,Entire home/apt,6,2.5,3.0,3.0,Real Bed,19,400.0,1,0.0,1,1,24,54,84,359,0,0,flexible
2015.0,0,1.0,1,0,House,Private room,2,3.0,1.0,1.0,Real Bed,19,250.0,1,0.0,1,1,0,0,0,230,0,0,flexible
2014.0,0,1.0,1,1,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,15,115.0,1,0.0,2,1,6,35,60,150,16,0,strict
2011.0,0,3.0,1,1,Condominium,Entire home/apt,2,1.0,1.0,2.0,Real Bed,18,90.0,1,15.0,3,1,17,47,77,336,71,0,moderate
2013.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,13,225.0,1,0.0,1,1,0,0,0,235,1,0,flexible
2015.0,0,3.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,10,100.0,1,0.0,3,1,1,1,1,20,0,0,moderate
2014.0,1,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,18,85.0,2,0.0,1,1,12,31,61,81,70,0,flexible
2014.0,1,1.0,1,1,House,Private room,2,1.0,1.0,1.0,Real Bed,13,70.0,1,0.0,1,1,24,52,79,79,47,0,moderate
2015.0,0,1.0,1,0,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,18,300.0,1,0.0,1,1,0,0,0,11,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,20,65.0,3,20.0,1,1,16,46,49,266,4,0,moderate
2014.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,15,300.0,1,0.0,1,1,0,12,42,317,0,0,flexible
2014.0,0,4.0,1,0,House,Private room,1,1.0,1.0,1.0,Real Bed,8,45.0,1,0.0,2,1,0,20,50,325,18,0,strict
2015.0,0,1.0,1,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,10,80.0,1,0.0,2,1,28,58,88,363,0,0,strict
2014.0,0,1.0,1,0,Apartment,Entire home/apt,8,2.0,3.0,3.0,Real Bed,16,300.0,1,0.0,1,1,0,0,0,230,0,0,flexible
2014.0,0,2.0,1,1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,13,200.0,1,0.0,3,1,11,16,46,321,0,0,moderate
2015.0,0,1.0,1,0,House,Private room,2,1.0,1.0,1.0,Real Bed,13,80.0,1,0.0,7,1,0,0,0,216,0,0,strict
2015.0,0,1.0,1,1,Apartment,Private room,3,1.0,1.0,1.0,Airbed,16,75.0,1,0.0,4,1,0,0,0,211,0,1,flexible
2014.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,22,300.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2013.0,0,2.0,1,0,House,Private room,4,1.0,1.0,2.0,Real Bed,17,200.0,1,0.0,1,1,30,60,90,365,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,10,89.0,2,25.0,1,1,13,19,35,118,1,0,moderate
2015.0,0,1.0,1,1,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,19,110.0,1,0.0,1,1,30,60,90,365,3,0,flexible
2013.0,0,1.0,1,0,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,14,200.0,1,0.0,1,1,0,0,0,225,0,0,flexible
2015.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,14,250.0,1,0.0,4,1,0,0,0,225,0,0,flexible
2014.0,0,1.0,1,0,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,12,200.0,1,0.0,1,1,0,0,0,210,0,0,strict
2015.0,0,1.0,1,1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,140.0,1,0.0,1,1,30,60,90,90,0,0,flexible
2014.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,18,110.0,1,0.0,1,1,9,12,28,294,17,0,moderate
2015.0,0,1.0,1,1,Apartment,Entire home/apt,5,1.0,2.0,1.0,Real Bed,18,250.0,1,0.0,1,1,29,59,89,364,2,0,flexible
2015.0,0,2.0,1,1,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,15,155.0,2,25.0,1,1,16,37,67,157,4,0,moderate
2015.0,0,1.0,1,0,Apartment,Entire home/apt,4,2.0,2.0,4.0,Real Bed,16,80.0,1,15.0,1,1,0,0,0,167,11,1,strict
2015.0,0,1.0,1,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,Airbed,15,87.0,2,25.0,1,1,6,28,44,100,5,0,strict
2015.0,1,2.0,1,1,Apartment,Shared room,1,1.0,1.0,1.0,Real Bed,12,40.0,1,5.0,1,1,22,22,22,211,22,0,strict
2014.0,0,1.0,1,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,14,69.0,4,30.0,3,1,8,27,27,49,1,1,moderate
2015.0,0,1.0,1,0,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,12,40.0,1,0.0,1,1,0,0,0,135,0,0,flexible
